COA,Org,Funding Org Name,Plan,Grade,Post,Class,Pos Nbr,Dept ID,Position Dept Name,Salary,FTE,Months
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FTX,AAM,,00010159,BL-BUS,KELLEY SCHOOL OF BUSINESS,228660,1,10
BL,VPFA,VICE PROVOST FOR FACULTY AFFAI,AC1,UAS,AXP,,00043268,BL-VPFA,VICE PROVOST FOR FACULTY AFFAI,112262,1,12
BL,MKTG,MARKETING DEPARTMENT,AC1,FVX,FV3,PT - Assistant Professor,00052635,BL-BUS,KELLEY SCHOOL OF BUSINESS,186000,1,10
BL,MATH,MATHEMATICS,AC1,FTX,FT2,PC - Associate Professor,00005888,BL-MATH,MATHEMATICS,81340,1,10
BL,COMS,COMMUNICATION SCIENCE,AC1,FTX,FT1,PR - Professor,00042512,BL-COMS,COMMUNICATION SCIENCE,208772,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00004977,BL-CSCI,COMPUTER SCIENCE,123708,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,FTX,FT2,PC - Associate Professor,00004699,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,124964,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FTX,AAM,,00005554,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,85693,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FTX,FT3,PT - Assistant Professor,00045658,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,111030,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,RSP,RSP,,00031852,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,60632,1,12
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT3,PT - Assistant Professor,00049614,BL-BUS,KELLEY SCHOOL OF BUSINESS,186000,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00054413,BL-BUS,KELLEY SCHOOL OF BUSINESS,260000,1,10
BL,CEEM,CNTR FOR EXPLOR OF EN & MATTER,AC1,RSP,RSP,,00030035,BL-CEEM,CNTR FOR EXPLOR OF EN & MATTER,54000,1,12
BL,GEOG,GEOGRAPHY,AC1,FTX,FT3,PT - Assistant Professor,00048074,BL-GEOG,GEOGRAPHY,73954,1,10
BL,MUED,MUSIC EDUCATION,AC1,FTX,FT3,PT - Assistant Professor,00028709,BL-MUS,JACOBS SCHOOL OF MUSIC,71267,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,AAJ,FT1,PR - Professor,00041718,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,151191,1,10
BL,MUED,MUSIC EDUCATION,AC1,FTX,FT2,PC - Associate Professor,00023857,BL-MUS,JACOBS SCHOOL OF MUSIC,84894,1,10
BL,MUSL,MUSIC LIBRARY,AC1,LTX,ACM,,00004603,BL-LIBR,LIBRARIES,82400,1,12
BL,BI,BIOLOGY,AC1,FTX,AAM,,00028598,BL-BI,BIOLOGY,113739,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,AAM,,00031387,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",108999,1,10
BL,KINE,KINESIOLOGY,AC1,FTX,FT1,PR - Professor,00004184,BL-KINE,KINESIOLOGY,171303,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00048283,BL-BUS,KELLEY SCHOOL OF BUSINESS,65695,1,10
BL,ENG,ENGLISH,AC1,FTX,AAM,,00005029,BL-ENG,ENGLISH,79129,1,10
BL,MUVO,VOICE DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00030368,BL-MUS,JACOBS SCHOOL OF MUSIC,76688,1,10
BL,BIOC,BIOCHEMISTRY,AC1,RSS,,,00035044,BL-BIOC,BIOCHEMISTRY,52788,1,12
BL,MED,HEALTH SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00031231,IN-MSCI,IUSM - BLOOMINGTON,115000,1,12
BL,EALC,EAST ASIAN LANGS & CULTURES,AC1,FVX,,,00051912,BL-EALC,EAST ASIAN LANGS & CULTURES,32472,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00000197,BL-BUS,KELLEY SCHOOL OF BUSINESS,272150,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00001037,BL-BI,BIOLOGY,54000,1,12
BL,CGC,CTR FOR STUDY OF GLOBAL CHANGE,AC1,RSP,FV5,TL - Lecturer,00047590,BL-CGC,CTR FOR STUDY OF GLOBAL CHANGE,57000,1,12
BL,RCBL,RESEARCH COMPLIANCE BL,AC1,RSS,RSS,,00028024,UA-LARS,LABORATORY ANIMAL RESOURCES,113663,1,12
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00026901,BL-PHYS,PHYSICS,126935,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FLS,TS - Senior Lecturer,00011079,BL-BUS,KELLEY SCHOOL OF BUSINESS,95000,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FCX,FC1,PR - Professor,00004700,BL-APHS,APPLIED HEALTH SCIENCE,146285,1,12
BL,STAT,STATISTICS,AC1,FVX,FV5,TL - Lecturer,00042551,BL-STAT,STATISTICS,65000,1,10
BL,MAA,IU MUSEUM OF ARCHAEOLOGY & ANTHROPOLOGY,AC1,FTX,FG3,PT - Assistant Professor,00005367,BL-ANTH,ANTHROPOLOGY,71604,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00013674,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,343382,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT2,PC - Associate Professor,00044247,BL-INFI,DEPARTMENT OF INFORMATICS,124897,1,10
BL,MUAT,AUDIO ENGINEERING,AC1,FVX,,,00027236,BL-MUS,JACOBS SCHOOL OF MUSIC,50614,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT3,PT - Assistant Professor,00008120,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,74642,1,10
BL,SLS,SECOND LANGUAGE STUDIES,AC1,FTX,FT2,PC - Associate Professor,00036617,BL-SLS,SECOND LANGUAGE STUDIES,78116,1,10
BL,ELPS,LEADERSHIP & POLICY STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00004884,BL-EDUC,EDUCATION,83777,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00000195,BL-BUS,KELLEY SCHOOL OF BUSINESS,225500,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,FT2,PC - Associate Professor,00020831,BL-SPHS,SPEECH & HEARING SCIENCES,116681,1,10
BL,HIST,HISTORY,AC1,FTX,AAM,,00005178,BL-HIST,HISTORY,103516,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FLX,FLS,TS - Senior Lecturer,00026844,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,68228,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT1,PR - Professor,00004883,BL-EDUC,EDUCATION,141026,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FLX,LPS,TS - Senior Lecturer,00054251,BL-SPHS,SPEECH & HEARING SCIENCES,60000,0.75,10
BL,VPAS,VICE PRES/ACADEMIC SUPPORT,AC1,AAP,AAP,,00029710,BL-VPAS,VICE PRES/ACADEMIC SUPPORT,540750,1,12
BL,FOLK,FOLKLORE AND ETHNOMUSICOLOGY,AC1,FTX,FT1,PR - Professor,00013107,BL-FOLK,FOLKLORE AND ETHNOMUSICOLOGY,111313,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FLX,FL5,TL - Lecturer,00046633,BL-BUS,KELLEY SCHOOL OF BUSINESS,87600,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT3,PT - Assistant Professor,00053270,BL-CHEM,CHEMISTRY,89175,1,10
BL,OPT,OPTOMETRY,AC1,FTX,FT3,PT - Assistant Professor,00004041,BL-OPT,OPTOMETRY,86520,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,FC3,PT - Assistant Professor,00042268,BL-BUS,KELLEY SCHOOL OF BUSINESS,183000,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FLX,FLS,TS - Senior Lecturer,00042147,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,69626,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FVX,FV3,PT - Assistant Professor,00046478,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",60000,1,10
BL,EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,AC1,RSP,,,00034948,BL-EBIO,EPIDEMIOLOGY AND BIOSTATISTICS,54137,1,12
BL,CSCI,COMPUTER SCIENCE,AC1,FLX,LPS,TS - Senior Lecturer,00051207,BL-CSCI,COMPUTER SCIENCE,81947,1,10
BL,JSP,JEWISH STUDIES,AC1,RSP,FV5,TL - Lecturer,00046444,BL-JSP,JEWISH STUDIES,52000,1,10
BL,NELC,MIDDLE EASTERN LANGUAGES AND CULTURE,AC1,FVX,FV5,TL - Lecturer,00000772,BL-NELC,MIDDLE EASTERN LANGUAGES AND C,43000,1,10
BL,CSCI,COMPUTER SCIENCE,AC1,FTX,FT1,PR - Professor,00004989,BL-CSCI,COMPUTER SCIENCE,162677,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00027153,BL-INFI,DEPARTMENT OF INFORMATICS,171959,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FLX,AAM,,00037870,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,95063,1,10
BL,LCTL,CENTER FOR INNOVATIVE TEACHING AND LEARN,AC1,UAS,AAM,,00035222,BL-CITL,CTR FOR INNOVATIVE TCH & LRNG,112764,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,RSP,RSP,,00044087,BL-INFI,DEPARTMENT OF INFORMATICS,57783,1,12
BL,CEUS,CENTRAL EURASIAN STUDIES,AC1,FTX,FT1,PR - Professor,00009356,BL-CEUS,CENTRAL EURASIAN STUDIES,90142,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00007565,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,126977,1,10
BL,LISP,LIBRARY SPECIAL COLLECTIONS,AC1,LTX,AAM,,00004386,BL-LIBR,LIBRARIES,134286,1,12
BL,ENG,ENGLISH,AC1,FTX,FT2,PC - Associate Professor,00005062,BL-ENG,ENGLISH,77045,1,10
BL,ENVR,ENVIRONMENTAL AND OCCUPATIONAL HEALTH,AC1,FTX,AAL,,00000177,BL-ENVR,ENVIRONMENTAL AND OCCUPATIONAL,210000,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FVX,FV6,,00027135,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,54836,1,12
BL,LISS,"LIBRARY SCIENCES,SOCIAL SCIENC",AC1,LTX,LT2,LC - Associate Librarian,00014281,BL-LIBR,LIBRARIES,82750,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00029818,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,141886,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AVP,,00031174,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,222948,1,10
BL,BI,BIOLOGY,AC1,RSS,,,00000903,BL-BI,BIOLOGY,43050,1,12
BL,MUVO,VOICE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00028710,BL-MUS,JACOBS SCHOOL OF MUSIC,108352,1,10
BL,INDI,INDIA STUDIES,AC1,FLX,FLS,TS - Senior Lecturer,00029067,BL-INDI,INDIA STUDIES,66439,1,10
BL,OPT,OPTOMETRY,AC1,RSS,RSS,,00034821,BL-OPT,OPTOMETRY,56484,1,12
BL,CHEM,CHEMISTRY,AC1,RSP,RSP,,00001054,BL-CHEM,CHEMISTRY,51000,1,12
BL,CHEM,CHEMISTRY,AC1,RSP,RSP,,00001060,BL-CHEM,CHEMISTRY,53076,1,12
BL,BI,BIOLOGY,AC1,RSP,RSP,,00029845,BL-BI,BIOLOGY,50000,1,12
BL,MILS,MILITARY SCIENCE,AC1,UAS,UAS,,00008565,BL-KINE,KINESIOLOGY,105135,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00047993,BL-BUS,KELLEY SCHOOL OF BUSINESS,242750,1,10
BL,ISAB,CTR FOR INTEGR STDY OF ANIM BE,AC1,RSS,RSS,,00000886,BL-BI,BIOLOGY,51668,1,12
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00005482,BL-POLS,POLITICAL SCIENCE,100488,1,10
BL,ISM,INTERNATIONAL STUDIES,AC1,FLX,FLS,TS - Senior Lecturer,00045174,BL-ISM,INTERNATIONAL STUDIES,59928,1,10
BL,OPT,OPTOMETRY,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00031404,BL-OPT,OPTOMETRY,103174,1,12
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,RSS,FV6,,00001009,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,43000,1,12
BL,BI,BIOLOGY,AC1,RSS,RSS,,00028515,BL-BI,BIOLOGY,37370,1,12
BL,ENG,ENGLISH,AC1,FTX,AAM,,00005095,BL-ENG,ENGLISH,78338,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00004908,BL-CHEM,CHEMISTRY,187677,1,10
BL,ENG,ENGLISH,AC1,FTX,AAM,,00005050,BL-ENG,ENGLISH,104753,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FCX,FC2,PC - Associate Professor,00027683,BL-APHS,APPLIED HEALTH SCIENCE,106510,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FVX,FV5,TL - Lecturer,00055024,BL-BUS,KELLEY SCHOOL OF BUSINESS,61250,1,10
BL,BUS,KELLEY SCHOOL OF BUSINESS,AC1,AAJ,AAJ,,00008392,BL-BUS,KELLEY SCHOOL OF BUSINESS,393600,1,12
BL,ISRS,INTELLIGENT SYSTEMS ENGINEERING RESEARCH,AC1,RSX,RS1,RS - Senior Scientist;Scholar,00043701,BL-ISRS,INTELLIGENT SYSTEMS ENGINEERIN,81486,1,12
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,FC1,PR - Professor,00009777,BL-BUS,KELLEY SCHOOL OF BUSINESS,223767,1,10
BL,MUBA,SCHOOL OF MUSIC BANDS,AC1,FTX,AAL,,00033419,BL-MUS,JACOBS SCHOOL OF MUSIC,77063,1,10
BL,HEWD,HEALTH AND WELLNESS DESIGN,AC1,FLX,FLS,TS - Senior Lecturer,00021797,BL-HEWD,HEALTH AND WELLNESS DESIGN,83428,1,10
BL,CLAS,CLASSICAL STUDIES,AC1,FVX,FV3,PT - Assistant Professor,00026228,BL-CLAS,CLASSICAL STUDIES,53500,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00048280,BL-BUS,KELLEY SCHOOL OF BUSINESS,65478,1,10
BL,MUHI,MUSICOLOGY,AC1,FTX,FT2,PC - Associate Professor,00028686,BL-MUS,JACOBS SCHOOL OF MUSIC,78000,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,UAS,UAS,,00048231,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",58647,1,12
BL,ENG,ENGLISH,AC1,FLX,FLS,TS - Senior Lecturer,00042879,BL-ENG,ENGLISH,62605,1,10
BL,AFRO,AFRICAN AMER & AFRICAN DIASPORA STUDIES,AC1,FLX,FLS,TS - Senior Lecturer,00041660,BL-AFRO,AFRICAN AMER & AFRICAN DIASPOR,62504,1,10
BL,MKTG,MARKETING DEPARTMENT,AC1,FTX,ACP,,00050283,BL-BUS,KELLEY SCHOOL OF BUSINESS,438600,1,12
BL,NURS,NURSING,AC1,FLX,FL5,TL - Lecturer,00049131,BL-NURS,NURSING,70505,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FLX,FLS,TS - Senior Lecturer,00035720,BL-SPHS,SPEECH & HEARING SCIENCES,71819,1,10
BL,BI,BIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00020686,BL-BI,BIOLOGY,104005,1,10
BL,LT&L,LIBRARY TEACHING & LEARNING,AC1,LVX,LV3,LT - Assistant Librarian,00038057,BL-LIBR,LIBRARIES,62000,1,12
BL,MUOR,ORGAN,AC1,FRP,FRP,PR - Professor,00037026,BL-MUS,JACOBS SCHOOL OF MUSIC,94581,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT1,PR - Professor,00037746,BL-CHEM,CHEMISTRY,156962,1,10
BL,EXP,PRE-COLLEGE PROGRAMS,AC1,UAS,UAS,,00054374,BL-EXP,PRE-COLLEGE PROGRAMS,52000,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT2,PC - Associate Professor,00026141,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,84476,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00023485,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,235798,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FLX,LPS,TS - Senior Lecturer,00055263,BL-SPHS,SPEECH & HEARING SCIENCES,78000,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,AAM,,00005086,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,81251,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00008306,BL-APHS,APPLIED HEALTH SCIENCE,110303,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSP,RSP,,00045941,BL-ISRS,INTELLIGENT SYSTEMS ENGINEERIN,51500,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,RSS,RSS,,00027633,BL-BI,BIOLOGY,42230,1,12
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT1,PR - Professor,00005481,BL-POLS,POLITICAL SCIENCE,127894,1,10
BL,CHEM,CHEMISTRY,AC1,FLX,FL5,TL - Lecturer,00046515,BL-CHEM,CHEMISTRY,62000,1,10
BL,CHEM,CHEMISTRY,AC1,FTX,FT2,PC - Associate Professor,00004909,BL-CHEM,CHEMISTRY,115000,1,10
BL,BI,BIOLOGY,AC1,RSS,RSS,,00028202,BL-BI,BIOLOGY,39848,1,12
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005462,BL-PHYS,PHYSICS,144086,1,10
BL,BI,BIOLOGY,AC1,RSP,FV6,,00001036,BL-BI,BIOLOGY,70000,1,12
BL,MATH,MATHEMATICS,AC1,FTX,AAM,,00005870,BL-MATH,MATHEMATICS,125431,1,10
BL,OPT,OPTOMETRY,AC1,RSP,RSP,,00029371,BL-OPT,OPTOMETRY,56650,1,12
BL,SLIS,INFORMATION AND LIBRARY SCIENCE,AC1,FLX,FL5,TL - Lecturer,00051037,BL-SLIS,INFORMATION AND LIBRARY SCIENC,66503,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSP,RSP,,00052046,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,51500,1,12
BL,PHYS,PHYSICS,AC1,FTX,FT1,PR - Professor,00005440,BL-PHYS,PHYSICS,184765,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FLX,FL5,TL - Lecturer,00014265,BL-SPAN,SPANISH & PORTUGUESE,47664,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT3,PT - Assistant Professor,00054764,BL-BUS,KELLEY SCHOOL OF BUSINESS,178000,1,10
BL,CPIA,CHAMBER AND COLLABORATIVE MUSIC,AC1,FVX,FV3,PT - Assistant Professor,00011071,BL-MUS,JACOBS SCHOOL OF MUSIC,46013,1,10
BL,BUS,KELLEY SCHOOL OF BUSINESS,AC1,AAI,AAI,,00003561,BL-BUS,KELLEY SCHOOL OF BUSINESS,480000,1,12
BL,GERM,GERMANIC STUDIES,AC1,FLX,FL5,TL - Lecturer,00040181,BL-GERM,GERMANIC STUDIES,49456,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00028952,BL-BI,BIOLOGY,53560,1,12
BL,SPAN,SPANISH & PORTUGUESE,AC1,FLX,FLS,TS - Senior Lecturer,00021254,BL-SPAN,SPANISH & PORTUGUESE,66314,1,10
BL,MATH,MATHEMATICS,AC1,RSP,RSP,,00000750,BL-MATH,MATHEMATICS,54500,1,10
BL,AFRI,AFRICAN STUDIES PROGRAM,AC1,FLX,FLS,TS - Senior Lecturer,00033175,BL-AFRI,AFRICAN STUDIES PROGRAM,58022,1,10
BL,MUPT,PIANO TECHNOLOGY,AC1,UAS,AAM,,00043765,BL-MUS,JACOBS SCHOOL OF MUSIC,74709,0.75,12
BL,MKTG,MARKETING DEPARTMENT,AC1,FLX,FL5,TL - Lecturer,00022903,BL-BUS,KELLEY SCHOOL OF BUSINESS,91250,1,10
BL,LIIT,INFORMATION TECH&DIGITAL PROGR,AC1,LTX,LT3,LT - Assistant Librarian,00011736,BL-LIBR,LIBRARIES,75000,1,12
BL,HHON,HUTTON HONORS COLLEGE,AC1,AAI,HAI,,00013072,BL-HHON,HUTTON HONORS COLLEGE,225000,1,12
BL,POLS,POLITICAL SCIENCE,AC1,FTX,FT2,PC - Associate Professor,00005483,BL-POLS,POLITICAL SCIENCE,84390,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT3,PT - Assistant Professor,00054343,BL-BUS,KELLEY SCHOOL OF BUSINESS,178000,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00039343,BL-APHS,APPLIED HEALTH SCIENCE,59368,1,12
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00005648,BL-SPHS,SPEECH & HEARING SCIENCES,88000,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005149,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,230234,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT1,PR - Professor,00011210,BL-BUS,KELLEY SCHOOL OF BUSINESS,296640,1,10
BL,SLS,SECOND LANGUAGE STUDIES,AC1,FTX,FT1,PR - Professor,00044028,BL-SLS,SECOND LANGUAGE STUDIES,97799,1,10
BL,OPT,OPTOMETRY,AC1,FTX,FT1,PR - Professor,00012811,BL-OPT,OPTOMETRY,111278,1,10
BL,BI,BIOLOGY,AC1,FLX,FL5,TL - Lecturer,00052710,BL-BI,BIOLOGY,61410,1,10
BL,TEED,TEACHER EDUCATION,AC1,FCX,FC1,PR - Professor,00000036,BL-EDUC,EDUCATION,115052,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FTX,FT1,PR - Professor,00005827,BL-LAWS,MAURER SCHOOL OF LAW,239797,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,AAL,,00005528,BL-REL,RELIGIOUS STUDIES,102094,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT2,PC - Associate Professor,00005075,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,82784,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00005651,BL-SPHS,SPEECH & HEARING SCIENCES,91721,1,10
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FLX,FL5,TL - Lecturer,00043942,BL-INFI,DEPARTMENT OF INFORMATICS,72075,1,10
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FTX,FT2,PC - Associate Professor,00022918,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,89556,1,10
BL,ENG,ENGLISH,AC1,FVX,FV5,TL - Lecturer,00045127,BL-ENG,ENGLISH,40000,1,10
BL,ENG,ENGLISH,AC1,FLX,FL5,TL - Lecturer,00053132,BL-ENG,ENGLISH,51180,1,12
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT3,PT - Assistant Professor,00048113,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,73000,1,10
BL,FAL,LIBRARY COLLECTION MANAGEMENT,AC1,LTX,LT3,LT - Assistant Librarian,00005826,BL-LIBR,LIBRARIES,62000,1,12
BL,SOC,SOCIOLOGY,AC1,FLX,FL5,TL - Lecturer,00012295,BL-SOC,SOCIOLOGY,61500,1,10
BL,EMCX,ELECTRON MICROSCOPY CENTER,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00045838,BL-EMC,ELECTRON MICROSCOPY CENTER,76107,1,12
BL,ISM,INTERNATIONAL STUDIES,AC1,FTX,AAM,,00040373,BL-ISM,INTERNATIONAL STUDIES,99414,1,10
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FTX,FT1,PR - Professor,00008177,BL-EDUC,EDUCATION,112749,1,10
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FTX,FT2,PC - Associate Professor,00004873,BL-BUS,KELLEY SCHOOL OF BUSINESS,184000,1,10
BL,ANTH,ANTHROPOLOGY,AC1,FTX,FT2,PC - Associate Professor,00004702,BL-ANTH,ANTHROPOLOGY,88968,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FTX,FT1,PR - Professor,00017201,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,265237,1,10
BL,MATH,MATHEMATICS,AC1,FTX,FT1,PR - Professor,00005885,BL-MATH,MATHEMATICS,129109,1,10
BL,GEOL,EARTH AND ATMOSPHERIC SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00005125,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,85650,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00052695,BL-IIDC,IND INST ON DISABILITY/COMMNTY,72615,1,12
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT2,PC - Associate Professor,00014314,BL-BUS,KELLEY SCHOOL OF BUSINESS,202000,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,AAJ,AAJ,,00041722,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,215997,1,10
BL,MUPT,PIANO TECHNOLOGY,AC1,FVX,UAV,,00040551,BL-MUS,JACOBS SCHOOL OF MUSIC,71964,1,12
BL,ISIX,INDIANA STUDENT INFO AUXILIARY,AC1,RSX,AAM,,00032767,BL-EDUC,EDUCATION,78496,1,12
BL,MUVO,VOICE DEPARTMENT,AC1,FTX,FT1,PR - Professor,00010957,BL-MUS,JACOBS SCHOOL OF MUSIC,94284,1,10
BL,FAL,LIBRARY COLLECTION MANAGEMENT,AC1,LTX,AAM,,00014482,BL-LIBR,LIBRARIES,97854,1,12
